,0
476,6.30588753735442
477,-0.5452600213815226
478,1.6576534418613909
479,-6.307708210362677
480,-4.011830346122961
481,-3.3781510528780068
482,-2.2090882413382964
483,-4.209104536709181
484,0.9705011500743241
485,-1.3996153400313296
486,1.9048596789734704
487,7.495841644409697
488,0.6606124741046573
489,-2.475044142895598
490,0.7979444781701917
491,-5.782583728632224
492,3.3527907773860104
493,1.8501941821173933
494,-7.997644869444443
495,2.383600550270348
496,-1.0293342889033337
497,-5.276921953410864
498,-4.292827055370797
499,-2.0519866342545923
500,1.9634628018068652
501,0.7279592980910214
502,-4.992433664177199
503,-0.01858275693451006
504,-7.314825418052813
505,-2.067535705550787
506,-0.2034773872879061
507,3.150586623522682
508,1.7131293555578955
509,-2.6663821963102943
510,-0.8296594523087579
511,-1.5591521853383004
512,-3.3902943188494605
513,7.377288807825837
514,-2.212091343181778
515,-2.200180974129905
516,-1.3945646137557084
517,-2.193755181177332
518,1.733570539915985
519,7.437246105575839
520,-2.5455474326112872
521,-0.36281698475155766
522,-2.0065040973418102
523,5.296175394521392
524,3.1565102714489752
525,-5.7819619303815655
526,1.5921491578315594
527,-6.673571121452279
528,0.4862524877833643
529,8.56868803825958
530,-6.1200695946228
531,5.213573010688987
532,4.953314787666343
533,0.5448766309720314
534,-5.688900950613822
535,-3.0831919040595848
536,3.5912646982598533
537,-5.2834519971301415
538,-2.3164427775240304
539,4.5904737566391605
540,0.22341466069640514
541,0.5959826751021842
542,-0.3298639693762939
543,-5.251121712005535
544,2.0222087572778404
545,0.4524218926335566
546,-5.562840087837131
547,-0.8720153392355083
548,0.8445062676182138
549,6.652873917157618
550,0.7610624659007232
551,6.4393829830838465
552,1.7147311364426914
553,1.0372230981697896
554,0.8164140830855011
555,-1.1541437938059893
556,1.081760217836047
557,-1.667364583566156
558,-1.3601624670580037
559,-1.4510344973117486
560,6.6742984425651395
561,2.7229208176803956
562,3.0708557410570005
563,0.6594827170260009
564,2.204314105903191
565,5.9823933653032375
566,5.610837763901189
567,4.467345628801987
568,7.580793064108609
569,-4.6257201805263835
570,2.295129246053569
571,-3.51705553599281
572,-5.761535219208521
573,-3.16351846242064
574,0.039971984738144783
575,-3.429540514470554
576,-1.942199447772313
577,2.90160804117209
578,3.388584491494826
579,0.4285077973474891
580,-0.7422681002679403
581,0.8909633246541357
582,5.306227931443133
583,-1.2131358808631
584,-3.0818879076502625
585,0.22282050508691853
586,2.6478503434211875
587,-5.092036293319154
588,-1.4079444787549935
589,3.261080259263408
590,6.086437466008767
591,-0.10076666607893836
592,1.876354582692044
593,-4.323779277719137
594,-3.53013196451511
595,-0.7979295451335044
596,5.750998538577906
597,-1.0288725099933185
598,-1.1069941972453328
599,-3.258833030288128
600,4.031593877458012
601,4.7021541536807865
602,-2.3082794722976745
603,-0.2618346464645356
604,4.752956394885204
605,1.092478988785225
606,-6.864191907274703
607,-3.9865580808005494
608,-2.7752604598446515
609,-2.8487526153678386
610,5.565802922625772
611,0.12617012862263266
612,4.73948023421429
613,4.963693683090386
614,5.01528973904442
615,-1.1480253671281737
616,-1.7435137646594168
617,-0.3619597961128571
618,2.3162214810417447
619,0.5386082926273659
620,-0.820308864279792
621,-2.2412606132527877
622,-4.737959475832102
623,3.704156748612408
624,3.0281656347398362
625,-0.6035705661298114
626,1.983151533569555
627,-2.2103601194610683
628,-2.430501865194588
629,0.4190005380152231
630,8.417120381465477
631,3.9679887763278083
632,-3.1503258241241774
633,-4.650479874874472
634,5.301497900455684
635,-2.659351202946928
636,-2.635838752293215
637,6.577244819469617
638,2.9581384017631294
639,0.387945923261908
640,2.4163494580312994
641,0.806482177632236
642,5.926540752060082
643,0.21976691410752203
644,1.5363752083397237
645,-1.0531606583957682
646,-4.303252901597972
647,6.168369855092853
648,-5.240153647859795
649,-0.9411036219032773
650,1.439580539886058
651,2.617939126018876
652,-7.601079486444196
653,5.904651317638192
654,-3.9399509288450045
655,-6.886422315054016
656,-1.7578768280356565
657,-0.524246272877777
658,-5.102695973374595
659,-0.05377603129376585
660,1.1969531133313014
661,-0.207992738263318
662,-2.707835311324336
663,1.5815347122682324
664,0.5341722708335537
665,5.374326791169026
666,-1.3072348115815746
667,0.9345022759320143
668,2.0910022741553416
669,4.451612950566289
670,9.02555439123056
671,3.8742549352501916
672,1.3321526031846949
673,9.00709574122201
674,-2.7063316968028035
675,-2.1824712101554127
676,-1.4781460540482212
677,4.183640729800113
678,-3.99480660148696
679,1.14231076377951
680,2.9481601638334753
681,1.904571690961725
682,-3.9572972602514374
683,3.011982431466391
684,1.9060548670597726
685,2.3208279519341177
686,-3.6927279198460963
687,0.9283525988124577
688,-1.0109836565037753
689,-5.004041097108864
690,2.91283641542484
691,-0.9592490297166116
692,-1.3507117957168076
693,1.643656873781893
694,-1.2784045271949624
695,0.8466585445641721
696,0.7788943025011816
697,-2.663156180619738
698,-4.28556142551109
699,-5.958112472153415
700,1.9800986644515168
701,7.190120162792314
702,-0.8156194080075685
703,-3.6126254902640893
704,-0.4795132807434399
705,-0.43419900582456883
706,-1.6506826502454999
707,-2.0278862702146956
708,0.14481676075940264
709,4.098460779553807
710,-1.197708457560049
711,-0.9055516318881214
712,4.861475695333348
713,1.2795204709773538
714,-3.4213931992254496
715,2.443193591353264
716,0.9452218352589075
717,-0.6650366591791408
718,-0.9379502316968287
719,-0.9296177158729879
720,0.4685775157073788
721,-0.3831185270303341
722,0.9052570355997176
723,-6.367790683837091
724,1.8932458428713197
725,0.5081241285891691
726,3.251211173215099
727,1.2290216713484936
728,-6.104803847107762
729,-0.37350338209381917
730,-3.4054002395956937
731,1.5736850914951779
732,1.0859664157881248
733,4.849498033093652
734,0.6528009304370554
735,-4.302368525650323
736,5.457234213686992
737,0.4211575415630664
738,-7.3871837007233685
739,-1.2377588067023129
740,-1.2034190606261794
741,1.4394337811206723
742,1.069358081946234
743,4.976663294775958
744,-0.8171229467361378
745,2.4124490655136297
746,4.235500111098042
747,1.324403816522504
748,1.3455904570036443
749,4.558801899965844
750,1.0870409597378679
751,5.36925874723229
752,-3.569340250876345
753,4.742228575799744
754,-3.0905472482558842
755,-4.535157036659323
756,-1.4444567244219222
757,-5.588457112299713
758,-4.922114540942232
759,-4.425376351720917
760,-0.08098544146486475
761,-3.085708032168262
762,-5.074119025744647
763,-3.4768802790409685
764,-2.7609168203948373
765,3.9314160437473022
766,1.0911863043344425
767,2.3733577387180533
768,2.7446526031625416
769,-1.432941317902226
770,4.552748643736298
771,-2.3029560920925585
772,-1.26808244842952
773,4.48088080668628
774,4.867889916397329
775,11.089802332605139
776,0.6371938994081532
777,1.5965635961008093
778,5.001454176537611
779,-5.527463173043859
780,-0.37142660126587224
781,-1.0816288056228185
782,3.025906407367839
783,3.672677690409362
784,-1.1166051971421922
785,-5.115086451386906
786,1.1693196532632166
787,-5.312155856160872
788,-3.930411846330521
789,-1.5454787497428182
790,-4.970993841008209
791,5.796733887791382
792,4.851157121202857
793,-4.0420909517815415
794,6.472233400950455
795,1.8961402558621154
796,-4.701982278164216
797,6.093517473150528
798,6.454517619088109
799,1.5325600611097814
800,0.38075672755768064
801,5.529735478172028
802,4.379312449345789
803,5.387436493182601
804,3.1422254038522963
805,2.9231834379657915
806,6.735476854394631
807,1.2341288243428217
808,4.640208723958167
809,-0.2578919246849387
810,-3.6390424409175637
811,4.568224295599362
812,5.661715529270533
813,2.808658301901315
814,-1.0379321071272063
815,-0.9673620205703064
816,-0.7775738042968161
817,-5.188665859516298
818,1.702707431995326
819,-5.036958785366458
820,-4.914789282060686
821,-2.5819605559884975
822,1.2735449615647756
823,-0.4642489072758056
824,-0.3392648891860053
825,-2.0821162821701864
826,-0.1825549027277531
827,0.9363403538732928
828,-0.31717422014496943
829,0.5078235635555375
830,2.5130746983839307
831,-3.6347482819694874
832,10.575726670040982
833,4.911908690925878
834,4.7303896825928495
835,-1.092453524733895
836,3.307294504175255
837,-1.6388045014813644
838,-5.36696421357
839,1.672708006775344
840,2.50351786900867
841,3.850574949922037
842,-5.125742626775202
843,-3.5504496007039905
844,-3.8572855584584804
845,-5.820020442887233
846,-5.62986984960123
847,-7.784506402840439
848,-3.7742624024690223
849,-0.5840224859721661
850,4.518041786547701
851,1.1098656559078188
852,-4.246937383654636
853,4.8500106142387525
854,4.2174722721712135
855,-3.8141473468532743
856,9.795300376696662
857,-2.1544645928017263
858,-1.665355038136254
859,-5.234459430089069
860,3.3856344631938873
861,-2.0083535974165705
862,2.8035698280718337
863,-0.048092823730062406
864,-2.473979177911827
865,-5.128134510608635
866,-3.110073469392911
867,2.8056276575696995
868,7.676307261874757
869,-3.4292705274161235
870,5.001750618190633
871,-6.062093986462746
872,-0.626463719865558
873,-3.5134213412521254
874,2.5473856354021693
875,-3.0318016498748848
876,-3.426543404989224
877,0.24181559549310716
878,-0.11892975458561761
879,0.8842786173676478
880,2.7993397372045203
881,-5.370184657055746
882,-1.3133893604775597
883,2.3774042144950718
884,1.456446632461252
885,0.04094063335825826
886,-3.4525688586454866
887,2.525830939634651
888,5.540022233285609
889,3.7113510928825155
890,-4.144933554409235
891,-3.333642928086735
892,0.8286614880651451
893,0.4708005412767369
894,-4.513263070170737
895,0.0462880797757661
896,-1.6147126306145676
897,1.6458381076818256
898,-3.051115360644256
899,-1.3595466130386313
900,-4.118015676161727
901,-1.6163011260416678
902,4.75510698188092
903,-1.8050927269587849
904,-4.631785820794364
905,0.3946489917678573
906,4.003366608672445
907,4.8606128124420325
908,1.1952005832634134
909,1.5803546198777347
910,-0.7082935700756656
911,4.388036911466068
912,4.840757099590543
913,-5.95484806862438
914,-3.281887889660146
915,-1.816052994255684
916,-3.412434185798725
917,6.742864459735752
918,-3.1370651062182278
919,1.5685875271914638
920,0.26833726847880346
921,-0.28212986276000596
922,-4.102632430469414
923,1.879520300629495
924,-3.155861110875337
925,-6.658815089503838
926,3.9468600006036203
927,-4.433355338670177
928,3.2744916874113166
929,-0.9268883857662504
930,-1.3199879417835088
931,2.427402979318117
932,-3.216338554254147
933,1.7361072435001885
934,5.886347942764352
935,-0.5939300124230336
936,0.5133409080095515
937,1.1795697914390058
938,0.3478831034790648
939,0.32666532192372166
940,-5.954737333350198
941,-3.369228760056269
942,-0.1112009652705952
943,-5.194496105116116
944,-0.48327972815657505
945,-1.228663687040041
946,11.42715080803007
947,5.541676557952024
948,-1.6176992235699181
949,3.73348569469154
950,-2.4816831261236505
951,5.009712217680499
952,3.723095165732082
953,-3.828873195507571
954,4.489952671323633
955,4.761331493657711
956,0.7972464259863017
957,-0.17021380492688198
958,-6.3090745552167515
959,0.18606569714304833
960,8.395801361230962
961,2.324361617511067
962,-2.5973505574825535
963,-3.24733854461008
964,-3.5179229590928145
965,-6.58943249176872
966,-4.784559247645413
967,2.4304399191417616
968,5.095239681301385
969,1.4227796264721873
970,7.607429276684168
971,-3.790823141313946
972,-3.358698084201145
973,-3.529429990435096
974,-1.2506830037764458
975,1.1595423719676967
976,-1.7990753223738154
977,-0.7742972884226571
978,6.472842357121059
979,6.166553106053191
980,1.6651846206493417
981,2.9733858615263618
982,1.4869925308901264
983,0.33567241506992396
984,-2.2045767646114225
985,0.873993096626184
986,-5.036735342591942
987,1.8878550246075951
988,6.972313105249568
989,0.367074504654461
990,-5.573186090025248
991,8.414374094857884
992,-2.1638123454110723
993,5.822612187345293
994,1.398603710630148
995,-1.1739329504632239
996,-1.1524689600874667
997,-2.424642293417402
998,-3.63808141074941
999,-0.04445230586261051
1000,-4.73291098863158
1001,1.5521971336260458
1002,-2.8183352078963244
1003,-3.689307625463973
1004,-3.2168819760800935
1005,3.7000291516513695
1006,-4.091782093878891
1007,-3.5014524414429076
1008,-3.3662158173655254
1009,-1.1302871100561642
1010,4.5957832323623515
1011,-0.8135719528966501
1012,0.9088506109244587
1013,-0.9776953506516026
1014,0.015483608598662713
1015,1.9174905644232405
1016,-2.9670152914743975
1017,-1.9630842964046304
1018,-0.13646884825386651
1019,0.39998577332173113
1020,-2.3025470354400728
1021,1.227704454952197
1022,8.400669490629184
1023,-0.6932018239305071
1024,-6.323360442012998
1025,-0.8447838226670354
1026,-4.32898485265263
1027,-0.500010423510536
1028,-3.265211381473599
1029,3.403046074277028
1030,3.245243883581664
1031,4.752188888842359
1032,-2.357857922395696
1033,-2.167138446790975
1034,3.0106479975852363
1035,2.3022430372523264
1036,2.09280882700505
1037,2.3832626996821604
1038,-0.15279117743436865
1039,-4.2032091223556485
1040,-4.951322269743839
1041,1.9063990893186569
1042,-1.1277199377765612
1043,-4.850053671082407
1044,-4.721656050010867
1045,0.8235584574701216
1046,3.734642902404855
1047,2.256766895026054
1048,0.7154301296061965
1049,5.553093428880831
1050,-2.5168914837324774
1051,-3.439833319747043
1052,-2.373565833853019
1053,3.0203819225111888
1054,4.071091280478963
1055,1.3803257922449
1056,1.6607126369855267
1057,-6.674222577933364
1058,-2.5877354490814515
1059,2.0008115872014285
1060,-3.057325209958045
1061,-1.6581573231090232
1062,-1.7066366921803278
1063,0.7143174616526435
1064,-3.9072946721027138
1065,0.5484584302499211
1066,-3.3742281035729293
1067,-0.966795916302372
1068,2.5470381944221403
1069,-1.195532397863686
1070,1.166037569728279
1071,-4.70234763022483
1072,-2.027588238679243
1073,-3.249668929218784
1074,-4.962569909712816
1075,-3.012525899696791
1076,0.7779513246379937
1077,-2.9534129054922342
1078,-0.06302679633013497
1079,3.9494306664671592
1080,0.04154381577324617
1081,3.418427872545296
1082,2.5048167283661087
1083,-4.6522119531467
1084,3.4407523612339395
1085,2.533904266360631
1086,0.17846288763704177
1087,-6.684869744661194
1088,1.9614871404409326
1089,-4.820978698630573
1090,2.8504803306621147
1091,-2.5035848852156226
1092,-0.18655476195227116
1093,1.7689041719188614
1094,4.241299910599635
1095,-3.151012948076909
1096,-3.329564001183245
1097,-1.8442711174948396
1098,-2.837031729455318
1099,-6.055164016839859
1100,5.523296734548137
1101,2.994445497806667
1102,3.5306626313790863
1103,-0.06459777904433306
1104,9.205922421501679
1105,-2.6583114314168284
1106,4.621703048778154
1107,3.884117071564882
1108,3.9774684250954584
1109,-3.3624044002377027
1110,5.193451121713108
1111,-3.430900416230765
1112,6.132715470547512
1113,-2.4015663701123193
1114,-3.1173381158971356
1115,4.055555542300142
1116,5.872939103372423
1117,-4.755154419698485
1118,-5.489651028262548
1119,-0.8026138079764444
1120,3.6003781051457304
1121,0.09560449959887496
1122,8.729243877989486
1123,5.133880830247986
1124,7.215141587742907
1125,1.2453386422389574
1126,2.8153423287112043
1127,4.959375736233874
1128,-1.409797880281582
1129,-2.5814506162000477
1130,-4.895317111968373
1131,5.520207005487255
1132,3.0820296585561833
1133,-5.88594374711377
1134,-1.1750533546357746
1135,-4.462760070944217
1136,-4.875911645683683
1137,0.7987965663745396
1138,-2.702505415339967
1139,4.10656180675779
1140,2.0286560846956165
1141,0.9029427287262886
1142,1.7502385327713332
1143,-2.7096123883209042
1144,3.5472089463619616
1145,2.1672802772564053
1146,2.2862501001079325
1147,-1.5139255383017227
1148,-3.6172987067067983
1149,-5.03251304534257
1150,3.315263302183319
1151,4.764715720380358
1152,1.0233240459229265
1153,-5.71978143761764
1154,-0.7659577346959732
1155,-1.118513128827428
1156,2.045077206210487
1157,2.748091238022936
1158,-0.018024909414835477
1159,1.9314491075760527
1160,3.096438592856127
1161,3.4817516087813924
1162,4.296809597699194
1163,2.4722729363758402
1164,-2.05938323857733
1165,1.79028960235134
1166,-2.864775874748256
1167,0.8789629003533737
1168,-0.15068727141785354
1169,1.3732312527998776
1170,-3.550777345548654
1171,-2.4103152249135955
1172,0.9074637629646132
1173,-1.5266726977706564
1174,-7.414707637541996
1175,4.068628576685218
1176,4.302922466655592
1177,0.38049938024879815
1178,5.321637125303444
1179,4.825537341734676
1180,2.0717591529697126
1181,-3.5810671277030135
1182,-0.9796677745447835
1183,-0.33958184425738747
1184,-4.709150549467707
1185,2.292840350853891
1186,-4.329159055426727
1187,0.3371204785522277
1188,-0.5639547835631884
1189,-4.1945530904328505
1190,0.5971890668724829
1191,-4.512463271445049
1192,1.0481386197584337
1193,-3.447412807283485
1194,1.925572136482681
1195,-4.098582365593383
1196,-1.7517838312464495
1197,0.5921352109616951
1198,-0.3673553695814311
1199,-3.354689265364535
1200,-2.4679316497558497
1201,-4.897487594599618
1202,7.101858946572606
1203,-2.488097885863135
1204,-1.5775537522456236
1205,-0.8018973564005858
1206,-1.333287534905006
1207,5.95442925864717
1208,-0.637562935109993
1209,-0.15116661920199403
1210,7.972503889173757
1211,-1.7942139536850168
1212,-3.5178953563823727
1213,-4.085757198737481
1214,-1.0113797367081814
1215,-1.9934998943944775
1216,3.3232644467126553
1217,3.5040518988443523
1218,-0.6536539852542029
1219,-0.26837767702771664
1220,8.94935667618784
1221,-1.442148776905865
1222,-0.76491996294572
1223,-5.341151395741204
1224,6.808334347360376
1225,0.07088372838386814
1226,-4.9480417841170095
1227,2.6717974660530244
1228,-1.1123210303333977
1229,-0.25762640407032933
1230,7.881791770971559
1231,1.7205653436596977
1232,4.549516234212127
1233,2.1989465441005125
1234,-0.49546335070583636
1235,-1.2710715221282136
1236,-6.030396561891182
1237,-3.958094034653936
1238,-7.563301653279315
1239,2.111570475371246
1240,6.133056281351986
1241,2.7659777560818704
1242,-2.84302860963746
1243,2.7629463531007064
1244,-1.8090193680257713
1245,-0.8073090600636701
